Report ID,Report Version,Reporting Entity,Report_Type_1 Day Update,Report_Type_5 Day Update,Report_Type_10 Day Update,Report_Type_Monthly Report,"Report_Type_Updated, but no time indicated",Report Month,Report Year,Submission Year,Submission Month,VIN,VIN - Unknown,Make,Model,Model Year,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type_Consumer,Driver / Operator Type_In-Vehicle,Driver / Operator Type_Remote,Driver / Operator Type_None or Other,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged_ADAS,Automation System Engaged_ADS,"Automation System Engaged_Unknown, see Narrative",Operating Entity,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Year,Incident Month,Incident Date - Unknown,Notice Received Year,Notice Received Month,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,City,City - Unknown,State,Roadway Type_Highway / Freeway,Roadway Type_Intersection,Roadway Type_Parking Lot,Roadway Type_Street,Roadway Type_Traffic Circle,Roadway Type_Unknown,Roadway Surface_Dry,Roadway Surface_Snow / Slush / Ice,Roadway Surface_Unknown,Roadway Surface_Wet,Roadway Description_No Unusual Conditions,Roadway Description_Traffic Incident,Roadway Description_Work Zone,"Roadway Description_Other, Unknown or Missing",Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting_Dark - Lighted,Lighting_Dark - Not Lighted,Lighting_Dawn / Dusk,Lighting_Daylight,Lighting_Other or Unknown,Lighting_Dark - Unknown Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged_Minor,Highest Injury Severity Alleged_Moderate,Highest Injury Severity Alleged_No Injuries Reported,Highest Injury Severity Alleged_Serious,Highest Injury Severity Alleged_Unknown,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30412-6242,1,Cruise LLC,0,1,0,0,0,,,2023,9,5G21A6P05P4,0,Cruise,AV,2023.0,b5376354c2df3b6,6913.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"General Motors, LLC",0,0,,0,1,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,9,0,2023,9,21:42,0,a8c95cceeb75eda,Houston,0,TX ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,1,1,0,0,1,0,0,1,0,0,1,0,0,Proceeding Straight,0,1,0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,Yes,Houston Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""AV""), operating in driverless autonomous mode, was traveling eastbound on [XXX] between [XXX] and [XXX]. The AV braked after it passed the intersection with [XXX] and, shortly thereafter, a black Ford Mustang traveling behind the AV rear-ended the AV, damaging the rear bumper fascia, rear hatch, rear window panel and passenger side rear lamp assembly of the AV. The parties exchanged information. There were no reported injuries and the AV was towed from the scene. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30412-6175,2,Cruise LLC,0,0,1,0,0,,,2023,9,5G21A6P02N4,0,Cruise,AV,2022.0,4f6dffba14768a2,10541.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"General Motors, LLC",0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,01:42,0,558b2f6cb423a8b,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Non-Motorist: Pedestrian,0,1,0,0,0,0,NM Crossing Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,Proceeding Straight,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"There are no updates related to this incident since the original submission on August 27, 2023.  A Cruise autonomous vehicle (""AV""), operating in driverless autonomous mode, was at a complete stop in response to a red light on southbound [XXX] at the intersection with [XXX]. A pedestrian was standing on the corner adjacent to the AV while the AV was stopped. The AV began proceeding forward after the light turned green. After the AV began proceeding forward, the pedestrian stepped off the curb into the crosswalk in front of the AV. The AV swerved and then braked, but the pedestrian made contact with the AV while the AV was traveling approximately 1.4 mph. This caused no damage to the AV. Police and Emergency Medical Services (EMS) were called to the scene. The pedestrian was transported by EMS. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-6199,1,"General Motors, LLC",0,1,0,0,0,,,2023,9,5G21A6P02P4,0,Cruise,AV,2023.0,18bb11a2be47074,6270.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,00:39,0,6bc882127d0d3d9,Austin,0,TX ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Parked,0,0,0,1,0,0,0,0,0,0,0,0,0,Proceeding Straight,0,1,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,Austin Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On September 1, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6191-1)",
30270-6198,1,Waymo LLC,0,1,0,0,0,,,2023,9,SADHW2S10M1,0,Jaguar,I-Pace,2021.0,ed590c651fc2b4e,62818.0,0,0,0,0,1,5th Generation,0,0,5th Generation,0,0,Version 8,0,0,,0,1,,0,1,1,ADOT,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2023,8,0,2023,8,20:56,0,d1a6990388a8f75,Phoenix,0,AZ ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,0,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Proceeding Straight,0,1,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Unknown,,Y,Yes,,Y,,Y,,Y,Yes, ,"On August [XXX], 2023 at 8:56 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was traveling westbound in the center lane on [XXX].  As the AV came to a stop for a red light at the intersection with [XXX], the front of the passenger car that was traveling behind the Waymo AV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.",
30412-6191,1,Cruise LLC,0,1,0,0,0,,,2023,9,5G21A6P02P4,0,Cruise,AV,2023.0,18bb11a2be47074,6270.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"General Motors, LLC",0,0,,0,1,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,00:39,0,6bc882127d0d3d9,Austin,0,TX ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Parked,0,0,0,1,0,0,0,0,0,0,0,0,0,Proceeding Straight,0,1,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,Austin Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""AV""), operating in driverless autonomous mode, was traveling eastbound on [XXX] between [XXX] and [XXX]. As the AV was proceeding on [XXX], the AV made contact with an unoccupied red Honda that was parked on [XXX], damaging the front driver side bumper fascia of the AV.  The responding Cruise Representative left information for the other party. There were no injuries and the Cruise AV was towed from the incident. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-6190,1,"General Motors, LLC",0,1,0,0,0,,,2023,8,5G21A6P03P4,0,Cruise,AV,2023.0,d1555c584628ca6,8990.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,01:39,0,a3b36081dcdb405,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,SUV,0,0,1,0,0,1,Proceeding Straight,0,1,0,0,1,0,0,0,0,0,0,0,0,Stopped,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On August 29, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6181-1)",
540-6189,1,"General Motors, LLC",0,1,0,0,0,,,2023,8,5G21A6P03P4,0,Cruise,AV,2023.0,d199febbdcd6725,7369.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,21:22,0,e55e0dbe712106f,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Heavy Truck,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,1,0,0,Proceeding Straight,0,1,0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On August 29, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6180-1)",
540-6188,1,"General Motors, LLC",0,1,0,0,0,,,2023,8,5G3LD1SJ4R7,0,Cruise,Origin,2024.0,659244d6651ee47,291.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,FAST Act Exception for testing or evaluation,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,00:36,0,991a08adc8d27c7,Austin,0,TX ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Other Fixed Object,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,Lane / Road Departure,0,1,0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,Yes,Austin Community College Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On August 29, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6179-1)",
30412-6181,1,Cruise LLC,0,1,0,0,0,,,2023,8,5G21A6P03P4,0,Cruise,AV,2023.0,d1555c584628ca6,8990.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"General Motors, LLC",0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,01:39,0,a3b36081dcdb405,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,SUV,0,0,1,0,0,1,Proceeding Straight,0,1,0,0,1,0,0,0,0,0,0,0,0,Stopped,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""AV""), operating in driverless autonomous mode, was traveling southbound on [XXX] between [XXX] and [XXX]. As the AV approached a stop sign at the intersection with [XXX], a white Acura MDX traveling northbound on [XXX] entered [XXX] traveling in the wrong direction of traffic. The AV braked in response to the Acura MDX, but the Acura MDX continued forward, rolled onto a center median, and made contact with the AV, damaging the front driver side bumper fascia and fender, front driver side headlamp and radar assembly, and front driver side wheel opening and wheel axle of the AV. Police were called to the scene. The driver of the Acura MDX left the scene without exchanging information. There were no reported injuries and the AV was towed. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30412-6180,1,Cruise LLC,0,1,0,0,0,,,2023,8,5G21A6P03P4,0,Cruise,AV,2023.0,d199febbdcd6725,7369.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"General Motors, LLC",0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,21:22,0,e55e0dbe712106f,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Heavy Truck,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,1,0,0,Proceeding Straight,0,1,0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""AV""), operating in driverless autonomous mode, was traveling southbound on [XXX] in the middle lane between [XXX] and [XXX]. At the same time, a backhoe loader was traveling behind and to the left of the AV. As the AV approached the intersection with [XXX], the AV began changing lanes into the left lane and, shortly thereafter, made contact with the backhoe loader. This caused damage to the AV's rear bumper fascia, rear hatch and glass, rear driver side quarter panel and rear driver side door. Police were called to the scene. The parties exchanged information. There were no reported injuries and the AV was towed from the scene. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30412-6179,1,Cruise LLC,0,1,0,0,0,,,2023,8,5G3LD1SJ4R7,0,Cruise,Origin,2024.0,659244d6651ee47,291.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"General Motors, LLC",0,0,FAST Act Exception for testing or evaluation,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,00:36,0,991a08adc8d27c7,Austin,0,TX ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Other Fixed Object,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,Lane / Road Departure,0,1,0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,Yes,Austin Community College Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""AV""), operating in driverless autonomous mode, was traveling southbound on [XXX] between [XXX] and [XXX] when it experienced a system fault and achieved a minimal risk condition. A remote assistance advisor attempted to re-engage the AV and shifted the AV out of park. This led the AV to roll toward the side of the road and shortly thereafter come in contact with property adjacent to the roadway. This caused damage to the AV's front left windshield and sensors. Police were called to the scene. There were no reported injuries and the AV was towed. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30270-6149,2,Waymo LLC,0,0,1,0,0,,,2023,8,SADHW2S14M1,0,Jaguar,I-Pace,2021.0,33d60213f3005c0,59750.0,0,0,0,0,1,5th Generation,0,0,5th Generation,0,0,Version 8,0,0,,0,1,,0,1,1,ADOT,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2023,8,0,2023,8,21:37,0,04bce80be566c1b,Tempe,0,AZ ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,0,0,1,1,Proceeding Straight,1,1,0,0,1,0,0,1,0,0,1,0,0,Stopped,0,1,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,Yes,Tempe Police Department, ,Yes,,Y,,Y,,Y,Yes, ,"The content of this report is unchanged from the initial report submitted on August 18, 2023 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On August [XXX], 2023 at 9:37 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in Tempe, Arizona was in a collision involving a passenger vehicle on [XXX] near [XXX].
The Waymo AV was stopped in traffic at a red light for a pedestrian crosswalk, facing westbound on [XXX]. A passenger vehicle behind the Waymo AV approached and made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment. Waymo may supplement or correct its reporting with additional information as it may become available.",
540-6151,2,"General Motors, LLC",0,0,1,0,0,,,2023,8,5G21A6P06P4,0,Cruise,AV,2023.0,51ea6e175307551,106677.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,08:45,0,4a83312a10c2a30,San Frabcisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,20.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Non-Motorist: Cyclist,1,0,0,0,0,0,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,0,0,0,Backing,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On August 25, 2023, GM Cruise Holdings LLC (""Cruise"") filed a 10 Day Update Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6145-2)",
30412-6145,2,Cruise LLC,0,0,1,0,0,,,2023,8,5G21A6P06P4,0,Cruise,AV,2023.0,51ea6e175307551,106677.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"General Motors, LLC",0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,08:45,0,250a095dea0e0fd,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,20.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Non-Motorist: Cyclist,1,0,0,0,0,0,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,0,0,0,Backing,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"There are no updates related to this incident since the original submission on August 18, 2023. Cruise autonomous vehicle (""AV""), operating in driverless autonomous mode, was traveling northbound on [XXX] between [XXX] and [XXX]. The AV initiated a right turn onto [XXX] before reversing due to a large trailer blocking part of the lane of travel. As the AV began to reverse, a cyclist traveling northbound on [XXX] made contact with the rear of the AV. The parties exchanged information. There were no damages to the AV and the cyclist reported injuries. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-6161,1,"General Motors, LLC",0,1,0,0,0,,,2023,8,5G21A6P03P4,0,Cruise,AV,2023.0,8d8f4e03185c26a,408.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,8,00:12,0,aae6306629016ce,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Van,0,0,1,0,0,1,Proceeding Straight,0,0,0,1,0,0,0,0,0,0,0,0,0,Stopped,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On August 22, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6158-1)",
